Gender,Religious Affiliation,Visa Type,Nation of Birth,Nation of Citizenship,Residence Hall/Commuter,# Prev Terms in Res Hall,Current Time Status,Level,Class,Student Type,Program,Outcome,majr,GPA (Inst),GPA Credits (Inst),New/Returning
Male,Orthodox Christian,F1,Nigeria,Nigeria,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_EL_EDD) Ed.D. - Ed. Leadership,EDD - Doctor of Education,(EDLL) Educ Leadership & Learning,3.64,36,Returning
Female,,F1,Argentina,Argentina,Commuter,0,Full-Time,Undergraduate,JR - UG Junior,Continuing Student,(ET_UG_BSEE) Declared BSEE Coll of Eng,BSEE - BS in Electrical Engineering,(EEE1) Electrical Engineering,3.64,69,Returning
Female,Chinese Religions,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.65,30,Returning
Male,,F1,China,China,Commuter,0,Full-Time,Undergraduate,SO - UG Sophomore,Continuing Student,(AS_UN_BS) Undeclared BS,BS - Bachelor of Science,(CSBS) Computer Science (BS),3.65,36,Returning
Female,,H1,India,India,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_PT_MBA) MBA - Part-Time MBA,MBA - Master-Business Administration,(PTMB) Business Administration,3.65,9,Returning
Female,Roman Catholic,H1,Mexico,Mexico,Commuter,5,Full-Time,Undergraduate,JR - UG Junior,Continuing Student,(AS_UG_BS) Declared BS Arts & Sci,BS - Bachelor of Science,(ECP1) Economics - Public Policy,3.65,72,Returning
Male,Decline to Respond,F1,India,India,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_GR_CER) CERT -  Graduate Business,CER - Post-Baccalaureate Certificate,(BUAT) Business Analytics,3.66,9,Returning
Male,Decline to Respond,F1,Turkey,Turkey,Commuter,0,Full-Time,Graduate,GR - Graduate Student,New First Time Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSEE) Electrical Engineering,3.66,42,Returning
Male,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Undergraduate,SR - UG Senior,Continuing Student,(AS_UN_BA) Undeclared BA,BA - Bachelor of Arts,(PSYC) Psychology,3.66,12,Returning
Male,Hindu,H1,India,India,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_CER) Cert - Software Engineering,CER - Post-Baccalaureate Certificate,(BGDT) Big Data,3.66,9,Returning
Female,,H4,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSEE) Electrical Engineering,3.66,9,Returning
Female,Hindu,F1,Nepal,Nepal,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSRS) Regulatory Science,3.67,25,Returning
Male,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.67,12,Returning
Male,Hindu,F1,United States of America,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSYE) Systems Engineering,3.67,21,Returning
Female,Hindu,H4,India,India,Commuter,0,Full-Time,Undergraduate,JR - UG Junior,Continuing Student,(AS_UG_BS) Declared BS Arts & Sci,BS - Bachelor of Science,(CSBS) Computer Science (BS),3.67,68,Returning
Male,,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.68,18,Returning
Male,Decline to Respond,F1,Canada,Canada,Commuter,2,Full-Time,Undergraduate,SR - UG Senior,Continuing Student,(BU_UG_BA) Declared BA Coll of Bus,BA - Bachelor of Arts,(BUOP) Bus Admin - Operations Mgmt,3.68,108,Returning
Female,Other Christian,F1,Nigeria,Nigeria,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSIT) Information Technology,3.7,3,Returning
Female,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_BA_MS) MS - Business Analytics,MS - Master of Science,(BUAT) Business Analytics,3.7,6,Returning
Female,,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_GR_CER) CERT -  Graduate Business,CER - Post-Baccalaureate Certificate,(BUAT) Business Analytics,3.7,6,Returning
Female,Decline to Respond,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_OL_MA) MA - Org. Learning & Dev.,MA - Master of Arts,(LMOD) Organization  Devel & Change,3.7,9,Returning
Male,Decline to Respond,H1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,New First Time Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.7,3,Returning
Female,,H4,,India,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_BA_MS) MS - Business Analytics,MS - Master of Science,(BUAT) Business Analytics,3.7,3,Returning
Male,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSMF) Manufacturing Engineering,3.71,18,Returning
Male,,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Undergraduate,JR - UG Junior,Continuing Student,(BU_UG_BA) Declared BA Coll of Bus,BA - Bachelor of Arts,(BUAC) Bus Admin - Accounting,3.71,68,Returning
Female,Roman Catholic,F1,Rwanda,Rwanda,2151 Grand Residence,2,Full-Time,Undergraduate,SO - UG Sophomore,Continuing Student,(AS_UN_BSME) Undeclared BSME,BSME - BS in Mechanical Engineering,(EGM1) Mechanical Engineering,3.71,35,Returning
Female,No Religious Affiliation,F1,Malaysia,Malaysia,Morrison Residence Hall,2,Full-Time,Undergraduate,SR - UG Senior,Continuing Student,(AS_UN_BA) Undeclared BA,BA - Bachelor of Arts,(ECON) Economics,3.71,32,Returning
Female,,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_EL_EDD) Ed.D. - Ed. Leadership,EDD - Doctor of Education,(EDLE) Leadership,3.72,51,Returning
Female,Hindu,F1,India,India,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_BA_MS) MS - Business Analytics,MS - Master of Science,(BUAT) Business Analytics,3.72,21,Returning
Male,No Religious Affiliation,F1,Nepal,Nepal,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.72,21,Returning
Male,,F1,Jamaica,Jamaica,Morrison Residence Hall,6,Full-Time,Undergraduate,SR - UG Senior,Continuing Student,(AS_UG_BS) Declared BS Arts & Sci,BS - Bachelor of Science,(ACSC) Actuarial Science,3.72,80,Returning
Female,Hindu,F1,India,India,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.73,33,Returning
Male,No Religious Affiliation,F1,"Korea, Republic of","Korea, Republic of",2175 Grand Residence,2,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_BA_MS) MS - Business Analytics,MS - Master of Science,(BUAT) Business Analytics,3.73,24,Returning
Female,Roman Catholic,F1,Brazil,Brazil,Commuter,0,Full-Time,Undergraduate,JR - UG Junior,Continuing Student,(BU_UG_BA) Declared BA Coll of Bus,BA - Bachelor of Arts,(BUOP) Bus Admin - Operations Mgmt,3.73,48,Returning
Male,Muslim,F1,Sri Lanka,Sri Lanka,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.74,15,Returning
Female,Buddhist,F1,Viet Nam,Viet Nam,2175 Grand Residence,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_EL_MA) MA - Ed. Leadership,MA - Master of Arts,(ESEA) Educational Leadership & Admin,3.74,15,Returning
Male,Decline to Respond,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSMF) Manufacturing Engineering,3.74,15,Returning
Male,Roman Catholic,F1,Spain,Spain,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_BA_MS) MS - Business Analytics,MS - Master of Science,(BUAT) Business Analytics,3.74,15,Returning
Male,Hindu,H1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_PT_MBA) MBA - Part-Time MBA,MBA - Master-Business Administration,(PTMB) Business Administration,3.74,15,Returning
Female,Hindu,H4,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.74,27,Returning
Female,Hindu,U1,India,India,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.74,30,Returning
Male,Decline to Respond,F1,Nepal,Nepal,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSIT) Information Technology,3.75,12,Returning
Male,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSTM) Technology Management,3.75,12,Returning
Male,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSTM) Technology Management,3.75,21,Returning
Female,Hindu,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.75,24,Returning
Male,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.75,24,Returning
Male,No Religious Affiliation,H1,Nepal,Nepal,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.75,33,Returning
Female,Hindu,H4,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.75,36,Returning
Female,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_EL_EDD) Ed.D. - Ed. Leadership,EDD - Doctor of Education,(EDLE) Leadership,3.76,55,Returning
Female,Muslim,F1,Pakistan,Pakistan,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSIT) Information Technology,3.76,15,Returning
Female,Hindu,FP,Nepal,Nepal,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.76,9,Returning
Male,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSTM) Technology Management,3.77,36,Returning
Female,Decline to Respond,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.77,30,Returning
Male,Chinese Religions,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.77,36,Returning
Male,Roman Catholic,F1,Ghana,Ghana,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_EL_EDD) Ed.D. - Ed. Leadership,EDD - Doctor of Education,(EDLL) Educ Leadership & Learning,3.77,69,Returning
Male,Roman Catholic,F1,Italy,Italy,Commuter,2,Full-Time,Undergraduate,SO - UG Sophomore,Continuing Student,(AS_UG_BS) Declared BS Arts & Sci,BS - Bachelor of Science,(CSBS) Computer Science (BS),3.77,36,Returning
Male,,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSIT) Information Technology,3.78,18,Returning
Female,,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_EL_EDD) Ed.D. - Ed. Leadership,EDD - Doctor of Education,(EDLE) Leadership,3.78,57,Returning
Male,Roman Catholic,F1,Viet Nam,Viet Nam,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.78,30,Returning
Male,No Religious Affiliation,F1,"Taiwan, Republic of China","Taiwan, Republic of China",2175 Grand Residence,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.78,18,Returning
Female,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.78,30,Returning
Female,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.78,30,Returning
Female,Hindu,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.78,18,Returning
Male,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSMF) Manufacturing Engineering,3.78,18,Returning
Female,,F1,Kenya,Kenya,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_FT_MBA) Full-Time MBA,MBA - Master-Business Administration,(FTMB) Business Administration,3.78,42.5,Returning
Female,No Religious Affiliation,F1,China,China,Flynn Residence Hall,1,Full-Time,Undergraduate,FR - UG Freshman,Continuing Student,(AS_UN_BA) Undeclared BA,BA - Bachelor of Arts,(MUBA) Music - Business,3.78,12,Returning
Male,Roman Catholic,F1,Japan,Peru,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(DV_SM_DIV) M.Div. - Seminary,DIV - Master of Divinity,(MDIV) Divinity - Seminarians,3.78,102,Returning
Female,Decline to Respond,H4,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSIT) Information Technology,3.78,27,Returning
Female,Decline to Respond,F1,Peru,Peru,Commuter,0,Full-Time,Undergraduate,SR - UG Senior,Continuing Student,(AS_UN_BA) Undeclared BA,BA - Bachelor of Arts,(MUBA) Music - Business,3.79,15,Returning
Female,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_EL_EDD) Ed.D. - Ed. Leadership,EDD - Doctor of Education,(EDLE) Leadership,3.8,54,Returning
Female,Baptist,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.8,24,Returning
Female,Hindu,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.8,21,Returning
Male,,F1,Viet Nam,Viet Nam,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_BA_MS) MS - Business Analytics,MS - Master of Science,(BUAT) Business Analytics,3.8,9,Returning
Female,,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_BA_MS) MS - Business Analytics,MS - Master of Science,(BUAT) Business Analytics,3.8,9,Returning
Male,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSTM) Technology Management,3.8,15,Returning
Female,,H4,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSEE) Electrical Engineering,3.8,9,Returning
Female,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_EL_EDD) Ed.D. - Ed. Leadership,EDD - Doctor of Education,(EDLE) Leadership,3.81,56,Returning
Female,Decline to Respond,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.81,27,Returning
Female,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_EL_MA) MA - Ed. Leadership,MA - Master of Arts,(ESEA) Educational Leadership & Admin,3.81,21,Returning
Female,,F1,Norway,Norway,Commuter,2,Full-Time,Undergraduate,JR - UG Junior,Continuing Student,(AS_UG_BA) Declared BA Arts & Sci,BA - Bachelor of Arts,(INTP) Intl Studies - Pol Sci,3.81,36,Returning
Male,Presbyterian,F1,Senegal,Togo,Faculty Residence,2,Full-Time,Undergraduate,SO - UG Sophomore,Continuing Student,(AS_UN_BSME) Undeclared BSME,BSME - BS in Mechanical Engineering,(EGM1) Mechanical Engineering,3.81,29,Returning
Male,,F1,China,China,Commuter,1,Full-Time,Undergraduate,JR - UG Junior,Continuing Student,(BU_UG_BA) Declared BA Coll of Bus,BA - Bachelor of Arts,(BUAC) Bus Admin - Accounting,3.81,64,Returning
Female,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_OL_EDD) Ed.D. - Org. Learning & Dev.,EDD - Doctor of Education,(LHOD) Organization Development,3.82,96,Returning
Female,Decline to Respond,F1,India,India,2175 Grand Residence,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSIT) Information Technology,3.82,33,Returning
Male,Other Christian,F1,Ethiopia,Ethiopia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.82,45,Returning
Female,,FP,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_BA_MS) MS - Business Analytics,MS - Master of Science,(BUAT) Business Analytics,3.82,12,Returning
Female,,H1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.82,12,Returning
Male,Muslim,F1,Pakistan,Pakistan,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_CPM) Cert (Post-Masters)-Soft. Eng.,CPM - Post-Masters Certificate,(SEAS) Advanced Study,3.83,120,Returning
Female,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_SE_MA) MA - Special Ed.,MA - Master of Arts,(SPAB) Acad Behavioral Strategist,3.83,24,Returning
Male,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSTM) Technology Management,3.84,30,Returning
Male,Roman Catholic,F1,Peru,Peru,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(DV_SM_DIV) M.Div. - Seminary,DIV - Master of Divinity,(MDIV) Divinity - Seminarians,3.84,109,Returning
Male,,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.85,39,Returning
Female,Other Christian,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.85,27,Returning
Male,Hindu,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSMF) Manufacturing Engineering,3.85,21,Returning
Female,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSEE) Electrical Engineering,3.85,6,Returning
Male,Buddhist,F1,Sri Lanka,Sri Lanka,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSEE) Electrical Engineering,3.85,12,Returning
Male,Chinese Religions,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.85,6,Returning
Female,Hindu,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_BA_MS) MS - Business Analytics,MS - Master of Science,(BUAT) Business Analytics,3.85,21,Returning
Female,Buddhist,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(PS_GR_MA) MA - Prof. Psychology,MA - Master of Arts,(CPSY) Counseling Psychology,3.85,21,Returning
Male,,F1,Pakistan,Pakistan,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSRS) Regulatory Science,3.85,12,Returning
Female,Other Christian,F1,Canada,Canada,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_HC_MBA) MBA - Health Care,MBA - Master-Business Administration,(HCMB) Health Care,3.85,27,Returning
Male,Hindu,H1,Nepal,Nepal,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_PT_MBA) MBA - Part-Time MBA,MBA - Master-Business Administration,(PTMB) Business Administration,3.85,6,Returning
Female,Other Christian,F1,Nigeria,Nigeria,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.86,30,Returning
Female,Baptist,F1,"Hong Kong, SpecAdminRegofChina","Hong Kong, SpecAdminRegofChina",Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.87,39,Returning
Male,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_OL_EDD) Ed.D. - Org. Learning & Dev.,EDD - Doctor of Education,(LODC) Organization Develop & Change,3.87,47,Returning
Male,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.87,21,Returning
Male,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_EL_EDD) Ed.D. - Ed. Leadership,EDD - Doctor of Education,(EDLE) Leadership,3.88,45,Returning
Female,No Religious Affiliation,F1,Viet Nam,Viet Nam,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_BA_MS) MS - Business Analytics,MS - Master of Science,(BUAT) Business Analytics,3.88,15,Returning
Male,,F1,Norway,Norway,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSEE) Electrical Engineering,3.88,15,Returning
Male,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.88,18,Returning
Female,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.88,15,Returning
Male,Roman Catholic,L2,Brazil,Brazil,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSMF) Manufacturing Engineering,3.88,18,Returning
Male,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSTM) Technology Management,3.89,36,Returning
Female,Buddhist,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,New First Time Student,(SE_GR_CER) Cert - Software Engineering,CER - Post-Baccalaureate Certificate,(BUAN) Business Analysis,3.89,36,Returning
Male,Decline to Respond,F1,China,China,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.9,39,Returning
Female,Decline to Respond,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_PT_MBA) MBA - Part-Time MBA,MBA - Master-Business Administration,(PTMB) Business Administration,3.9,9,Returning
Female,Decline to Respond,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_PT_MBA) MBA - Part-Time MBA,MBA - Master-Business Administration,(PTMB) Business Administration,3.9,9,Returning
Female,,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSEE) Electrical Engineering,3.9,18,Returning
Male,Baptist,F1,Singapore,Singapore,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.9,30,Returning
Female,,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(PS_GR_MA) MA - Prof. Psychology,MA - Master of Arts,(CPSY) Counseling Psychology,3.9,18,Returning
Female,,F1,"Korea, Republic of","Korea, Republic of",Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(PS_GR_MA) MA - Prof. Psychology,MA - Master of Arts,(CPSY) Counseling Psychology,3.9,36,Returning
